event_id,issue_id,actor_id,action,action_specification,created_at
"207229659","13710050","188189","mentioned",\N,"2014-12-13 22:43:16"
"207229660","13710050","188189","subscribed",\N,"2014-12-13 22:43:16"
"207231244","13710050","3420202","mentioned",\N,"2014-12-13 23:00:31"
"207231245","13710050","3420202","subscribed",\N,"2014-12-13 23:00:31"
"207231995","13710050","2628808","mentioned",\N,"2014-12-13 23:09:51"
"207231996","13710050","2628808","subscribed",\N,"2014-12-13 23:09:51"
"207263800","13710050","2628808","mentioned",\N,"2014-12-14 06:58:59"
"207263801","13710050","2628808","subscribed",\N,"2014-12-14 06:58:59"
"209886425","13710050","3420202","assigned",\N,"2014-12-18 21:40:12"
"214497121","13710050","3420202","mentioned",\N,"2015-01-06 03:12:48"
"214497122","13710050","3420202","subscribed",\N,"2015-01-06 03:12:48"
"214501234","13710050","2628808","mentioned",\N,"2015-01-06 03:34:41"
"214501235","13710050","2628808","subscribed",\N,"2015-01-06 03:34:41"
"214732229","13710050","2628808","mentioned",\N,"2015-01-06 14:38:08"
"214732230","13710050","2628808","subscribed",\N,"2015-01-06 14:38:08"
"218163974","13710050","2628808","mentioned",\N,"2015-01-13 14:53:42"
"218163975","13710050","2628808","subscribed",\N,"2015-01-13 14:53:42"
"218519509","13710050","2628808","mentioned",\N,"2015-01-14 01:40:16"
"218519510","13710050","2628808","subscribed",\N,"2015-01-14 01:40:16"
"231291090","13710050","2628808","mentioned",\N,"2015-02-06 05:57:50"
"231291091","13710050","2628808","subscribed",\N,"2015-02-06 05:57:50"
"231714730","13710050","2791403","unlabeled",\N,"2015-02-06 18:55:09"
"231715277","13710050","2791403","labeled",\N,"2015-02-06 18:55:54"
"231735504","13710050","5931027","milestoned",\N,"2015-02-06 19:30:49"
"231735505","13710050","5931027","milestoned",\N,"2015-02-06 19:30:49"
"233630788","13710050","3420202","unassigned",\N,"2015-02-10 22:58:34"
"234142879","13710050","3965447","demilestoned",\N,"2015-02-11 17:42:38"
"243722639","13710050","4073667","labeled",\N,"2015-02-28 06:33:34"
"243722676","13710050","4073667","labeled",\N,"2015-02-28 06:34:07"
"243722677","13710050","4073667","labeled",\N,"2015-02-28 06:34:07"
"243722678","13710050","4073667","unlabeled",\N,"2015-02-28 06:34:07"
"243722679","13710050","4073667","unlabeled",\N,"2015-02-28 06:34:07"
"243722697","13710050","3420202","assigned",\N,"2015-02-28 06:34:16"
"270115545","13710050","3420202","closed",\N,"2015-03-31 21:24:18"
"207175963","13717883","5087748","renamed",\N,"2014-12-13 14:02:27"
"207196246","13717883","4073669","labeled",\N,"2014-12-13 17:09:34"
"207196250","13717883","5087748","mentioned",\N,"2014-12-13 17:09:37"
"207196251","13717883","5087748","subscribed",\N,"2014-12-13 17:09:37"
"207447144","13717883","5087748","closed",\N,"2014-12-15 06:16:21"
"207809305","13725269","1321509","assigned",\N,"2014-12-15 17:50:32"
"207817713","13725269","1321509","mentioned",\N,"2014-12-15 18:03:34"
"207817715","13725269","1321509","subscribed",\N,"2014-12-15 18:03:34"
"207817716","13725269","4073667","mentioned",\N,"2014-12-15 18:03:34"
"207817717","13725269","4073667","subscribed",\N,"2014-12-15 18:03:34"
"207817718","13725269","188189","mentioned",\N,"2014-12-15 18:03:34"
"207817719","13725269","188189","subscribed",\N,"2014-12-15 18:03:34"
"207911047","13725269","4073667","labeled",\N,"2014-12-15 20:25:55"
"207911351","13725269","4073667","unlabeled",\N,"2014-12-15 20:26:14"
"207914947","13725269","188189","mentioned",\N,"2014-12-15 20:31:54"
"207914948","13725269","188189","subscribed",\N,"2014-12-15 20:31:54"
"207914950","13725269","2624578","mentioned",\N,"2014-12-15 20:31:54"
"207914951","13725269","2624578","subscribed",\N,"2014-12-15 20:31:54"
"207914952","13725269","276807","mentioned",\N,"2014-12-15 20:31:54"
"207914953","13725269","276807","subscribed",\N,"2014-12-15 20:31:54"
"207918858","13725269","469958","mentioned",\N,"2014-12-15 20:38:18"
"207918859","13725269","469958","subscribed",\N,"2014-12-15 20:38:18"
"207918860","13725269","3665822","mentioned",\N,"2014-12-15 20:38:18"
"207918861","13725269","3665822","subscribed",\N,"2014-12-15 20:38:18"
"208031848","13725269","469958","mentioned",\N,"2014-12-16 00:48:52"
"208031849","13725269","469958","subscribed",\N,"2014-12-16 00:48:52"
"208496869","13725269","4073667","labeled",\N,"2014-12-16 17:59:15"
"208496927","13725269","4073667","labeled",\N,"2014-12-16 17:59:20"
"208497603","13725269","3420202","mentioned",\N,"2014-12-16 18:00:28"
"208497604","13725269","3420202","subscribed",\N,"2014-12-16 18:00:28"
"208497605","13725269","4073669","mentioned",\N,"2014-12-16 18:00:28"
"208497606","13725269","4073669","subscribed",\N,"2014-12-16 18:00:28"
"209928897","13725269","1321509","mentioned",\N,"2014-12-18 23:25:31"
"209928898","13725269","1321509","subscribed",\N,"2014-12-18 23:25:31"
"209953118","13725269","3420202","mentioned",\N,"2014-12-19 00:41:11"
"209953119","13725269","3420202","subscribed",\N,"2014-12-19 00:41:11"
"215038577","13725269","5931027","labeled",\N,"2015-01-06 23:52:26"
"215038871","13725269","5931027","unlabeled",\N,"2015-01-06 23:53:16"
"219736959","13725269","1321509","unassigned",\N,"2015-01-15 21:05:20"
"237364721","13725269","4239911","labeled",\N,"2015-02-17 23:47:18"
"243722751","13725269","4073667","assigned",\N,"2015-02-28 06:34:57"
"299564391","13725269","4073667","closed",\N,"2015-05-07 16:35:24"
"208671359","13742945","5931027","labeled",\N,"2014-12-16 23:19:46"
"237364628","13742945","4239911","labeled",\N,"2015-02-17 23:47:06"
"243818834","13742945","6210645","assigned",\N,"2015-02-28 19:44:01"
"289735327","13742945","6210645","closed",\N,"2015-04-24 20:49:31"
"207560911","13745447","5087748","closed",\N,"2014-12-15 10:56:17"
"207589917","13751668","3173701","renamed",\N,"2014-12-15 12:02:50"
"207709782","13751668","4073667","labeled",\N,"2014-12-15 15:19:28"
"207709824","13751668","4073667","labeled",\N,"2014-12-15 15:19:33"
"207709861","13751668","4073667","labeled",\N,"2014-12-15 15:19:37"
"207709956","13751668","1665613","mentioned",\N,"2014-12-15 15:19:42"
"207709957","13751668","1665613","subscribed",\N,"2014-12-15 15:19:42"
"207709958","13751668","4073667","closed",\N,"2014-12-15 15:19:42"
"207712321","13751668","1665613","mentioned",\N,"2014-12-15 15:23:11"
"207712322","13751668","1665613","subscribed",\N,"2014-12-15 15:23:11"
"207714334","13751668","3173701","mentioned",\N,"2014-12-15 15:25:54"
"207714335","13751668","3173701","subscribed",\N,"2014-12-15 15:25:54"
"207719648","13751668","1665613","mentioned",\N,"2014-12-15 15:33:01"
"207719649","13751668","1665613","subscribed",\N,"2014-12-15 15:33:01"
"207721821","13751668","1665613","mentioned",\N,"2014-12-15 15:35:57"
"207721822","13751668","1665613","subscribed",\N,"2014-12-15 15:35:57"
"207732236","13751668","4073667","reopened",\N,"2014-12-15 15:51:31"
"207732317","13751668","4073667","unlabeled",\N,"2014-12-15 15:51:37"
"207732379","13751668","4073667","labeled",\N,"2014-12-15 15:51:41"
"207732424","13751668","4073667","labeled",\N,"2014-12-15 15:51:45"
"207732484","13751668","4073667","assigned",\N,"2014-12-15 15:51:49"
"207782954","13751668","2628808","mentioned",\N,"2014-12-15 17:10:09"
"207782955","13751668","2628808","subscribed",\N,"2014-12-15 17:10:09"
"207919674","13751668","3173701","mentioned",\N,"2014-12-15 20:39:34"
"207919675","13751668","3173701","subscribed",\N,"2014-12-15 20:39:34"
"207941347","13751668","4073667","mentioned",\N,"2014-12-15 21:13:55"
"207941348","13751668","4073667","subscribed",\N,"2014-12-15 21:13:55"
"210871543","13751668","4073667","mentioned",\N,"2014-12-22 11:39:37"
"210871544","13751668","4073667","subscribed",\N,"2014-12-22 11:39:37"
"215745672","13751668","4073667","renamed",\N,"2015-01-08 06:12:29"
"215745939","13751668","3173701","mentioned",\N,"2015-01-08 06:13:28"
"215745940","13751668","3173701","subscribed",\N,"2015-01-08 06:13:28"
"230511346","13751668","4073667","labeled",\N,"2015-02-05 01:39:39"
"231737241","13751668","4073667","milestoned",\N,"2015-02-06 19:33:34"
"231737242","13751668","4073667","milestoned",\N,"2015-02-06 19:33:34"
"231739276","13751668","4073667","demilestoned",\N,"2015-02-06 19:37:06"
"231739277","13751668","4073667","milestoned",\N,"2015-02-06 19:37:06"
"231739278","13751668","4073667","milestoned",\N,"2015-02-06 19:37:06"
"231739279","13751668","4073667","demilestoned",\N,"2015-02-06 19:37:06"
"245686444","13751668","4073667","unassigned",\N,"2015-03-04 00:22:41"
"246244994","13751668","6949824","assigned",\N,"2015-03-04 18:21:36"
"268719391","13751668","4073667","closed",\N,"2015-03-30 15:28:13"
"207791780","13752110","2628808","mentioned",\N,"2014-12-15 17:23:55"
"207791781","13752110","2628808","subscribed",\N,"2014-12-15 17:23:55"
"207938099","13752110","4073667","labeled",\N,"2014-12-15 21:09:00"
"207938121","13752110","4073667","labeled",\N,"2014-12-15 21:09:02"
"207944554","13752110","4073667","labeled",\N,"2014-12-15 21:19:13"
"207944592","13752110","4073667","labeled",\N,"2014-12-15 21:19:16"
"231755935","13752110","2628808","labeled",\N,"2015-02-06 20:04:46"
"243722837","13752110","4073667","milestoned",\N,"2015-02-28 06:35:46"
"243722847","13752110","4073667","labeled",\N,"2015-02-28 06:35:56"
"243722848","13752110","4073667","unlabeled",\N,"2015-02-28 06:35:56"
"255618355","13752110","4073667","mentioned",\N,"2015-03-16 14:04:25"
"255618356","13752110","4073667","subscribed",\N,"2015-03-16 14:04:25"
"256202967","13752110","6170662","mentioned",\N,"2015-03-16 22:29:23"
"256202968","13752110","6170662","subscribed",\N,"2015-03-16 22:29:23"
"262920353","13752110","2791403","assigned",\N,"2015-03-23 22:04:39"
"263602127","13752110","4239911","closed",\N,"2015-03-24 13:57:19"
"207770628","13753100","469958","assigned",\N,"2014-12-15 16:49:52"
"207947299","13753100","4073667","labeled",\N,"2014-12-15 21:24:22"
"208578517","13753100","13194","mentioned",\N,"2014-12-16 20:16:24"
"208578518","13753100","13194","subscribed",\N,"2014-12-16 20:16:24"
"208614794","13753100","4073667","mentioned",\N,"2014-12-16 21:17:26"
"208614795","13753100","4073667","subscribed",\N,"2014-12-16 21:17:26"
"208614796","13753100","3173701","mentioned",\N,"2014-12-16 21:17:26"
"208614797","13753100","3173701","subscribed",\N,"2014-12-16 21:17:26"
"208616652","13753100","469958","referenced","e933ac5784228ab9550aa3a3d6c48ec846f99261","2014-12-16 21:20:27"
"208618616","13753100","4073667","closed",\N,"2014-12-16 21:24:06"
"207919707","13764382","1321509","mentioned",\N,"2014-12-15 20:39:39"
"207919708","13764382","1321509","subscribed",\N,"2014-12-15 20:39:39"
"207919710","13764382","4605094","mentioned",\N,"2014-12-15 20:39:39"
"207919712","13764382","4605094","subscribed",\N,"2014-12-15 20:39:39"
"207922107","13764382","4073669","assigned",\N,"2014-12-15 20:43:46"
"207922532","13764382","4073667","labeled",\N,"2014-12-15 20:44:18"
"207922605","13764382","4073667","labeled",\N,"2014-12-15 20:44:27"
"236715420","13764382","5696798","labeled",\N,"2015-02-17 03:57:05"
"243722949","13764382","4073669","unassigned",\N,"2015-02-28 06:36:51"
"243722959","13764382","4073667","labeled",\N,"2015-02-28 06:37:00"
"243722960","13764382","4073667","unlabeled",\N,"2015-02-28 06:37:00"
"243723038","13764382","4073667","milestoned",\N,"2015-02-28 06:37:51"
"255600768","13764382","6876581","assigned",\N,"2015-03-16 13:54:11"
"264899280","13764382","6170662","closed",\N,"2015-03-25 15:17:09"
"207940674","13765783","6170662","assigned",\N,"2014-12-15 21:12:44"
"207946029","13765783","4073667","labeled",\N,"2014-12-15 21:22:03"
"207946112","13765783","4073667","labeled",\N,"2014-12-15 21:22:10"
"207946159","13765783","4073667","labeled",\N,"2014-12-15 21:22:17"
"209299214","13765783","6170662","referenced","2ea7ac940087e6abcde597de203808f50977895a","2014-12-17 22:51:21"
"209774595","13765783","1321509","closed",\N,"2014-12-18 18:18:27"
"171627912","13766032","13194","mentioned",\N,"2014-09-29 15:45:45"
"171627913","13766032","13194","subscribed",\N,"2014-09-29 15:45:45"
"171629352","13766032","4073669","assigned",\N,"2014-09-29 15:48:01"
"171657050","13766032","13194","mentioned",\N,"2014-09-29 16:34:13"
"171657051","13766032","13194","subscribed",\N,"2014-09-29 16:34:13"
"172740763","13766032","13194","referenced","7e30f02efbd623f69a9e5438a51a8fc5ceb32aee","2014-10-01 13:36:14"
"173581864","13766032","4073667","labeled",\N,"2014-10-02 22:04:24"
"202412052","13766032","4073669","unassigned",\N,"2014-12-04 04:40:10"
"202412423","13766032","4073667","labeled",\N,"2014-12-04 04:41:53"
"202412451","13766032","4073667","assigned",\N,"2014-12-04 04:41:58"
"207971943","13766032","4073667","renamed",\N,"2014-12-15 22:10:10"
"208989237","13766032","4073667","unlabeled",\N,"2014-12-17 14:10:01"
"208989281","13766032","4073667","labeled",\N,"2014-12-17 14:10:05"
"236735137","13766032","5696798","labeled",\N,"2015-02-17 05:16:08"
"236735156","13766032","5696798","labeled",\N,"2015-02-17 05:16:13"
"243700907","13766032","4073667","unassigned",\N,"2015-02-28 02:58:25"
"243700939","13766032","4073667","labeled",\N,"2015-02-28 02:58:42"
"243700967","13766032","4073667","labeled",\N,"2015-02-28 02:58:59"
"243700968","13766032","4073667","unlabeled",\N,"2015-02-28 02:58:59"
"243700973","13766032","4073667","labeled",\N,"2015-02-28 02:59:04"
"366549380","13766032","6381652","closed",\N,"2015-07-27 19:17:59"
"207969923","13766306","2791403","closed",\N,"2014-12-15 22:05:54"
"207999167","13766569","4073667","labeled",\N,"2014-12-15 23:15:42"
"207999859","13766569","4073667","labeled",\N,"2014-12-15 23:17:46"
"207999942","13766569","4073667","labeled",\N,"2014-12-15 23:17:52"
"207999996","13766569","4073667","labeled",\N,"2014-12-15 23:18:02"
"208604227","13766569","3420202","mentioned",\N,"2014-12-16 20:59:11"
"208604228","13766569","3420202","subscribed",\N,"2014-12-16 20:59:11"
"209925775","13766569","1321509","assigned",\N,"2014-12-18 23:15:51"
"211141699","13766569","2791403","closed",\N,"2014-12-22 21:53:33"
"207998364","13768155","3965447","mentioned",\N,"2014-12-15 23:13:21"
"207998365","13768155","3965447","subscribed",\N,"2014-12-15 23:13:21"
"207998366","13768155","3965447","assigned",\N,"2014-12-15 23:13:21"
"208511138","13773567","4073667","labeled",\N,"2014-12-16 18:22:37"
"208511213","13773567","4073667","labeled",\N,"2014-12-16 18:22:47"
"212644164","13773567","5696798","labeled",\N,"2014-12-29 21:22:20"
"236715350","13773567","5696798","labeled",\N,"2015-02-17 03:56:37"
"243723199","13773567","4073667","milestoned",\N,"2015-02-28 06:39:32"
"259840733","13773567","711306","mentioned",\N,"2015-03-19 19:53:21"
"259840735","13773567","711306","subscribed",\N,"2015-03-19 19:53:21"
"259840736","13773567","4073667","mentioned",\N,"2015-03-19 19:53:21"
"259840737","13773567","4073667","subscribed",\N,"2015-03-19 19:53:21"
"259840738","13773567","5106821","mentioned",\N,"2015-03-19 19:53:21"
"259840739","13773567","5106821","subscribed",\N,"2015-03-19 19:53:21"
"259840740","13773567","4239911","mentioned",\N,"2015-03-19 19:53:21"
"259840741","13773567","4239911","subscribed",\N,"2015-03-19 19:53:21"
"260017785","13773567","4073667","demilestoned",\N,"2015-03-19 23:51:54"
"260020338","13773567","5696798","mentioned",\N,"2015-03-19 23:55:52"
"260020339","13773567","5696798","subscribed",\N,"2015-03-19 23:55:52"
"260148783","13773567","5696798","closed",\N,"2015-03-20 03:40:37"
"208413987","13779246","199186","closed",\N,"2014-12-16 15:48:02"
"208510617","13780658","4073667","labeled",\N,"2014-12-16 18:21:47"
"208510891","13780658","4073667","labeled",\N,"2014-12-16 18:22:09"
"208510969","13780658","4073667","closed",\N,"2014-12-16 18:22:19"
"208343901","13780704","4073667","labeled",\N,"2014-12-16 14:17:08"
"208345409","13780704","4073667","assigned",\N,"2014-12-16 14:19:10"
"208345444","13780704","4073667","labeled",\N,"2014-12-16 14:19:16"
"208345511","13780704","4073667","labeled",\N,"2014-12-16 14:19:22"
"208353658","13780704","4073667","mentioned",\N,"2014-12-16 14:30:48"
"208353659","13780704","4073667","subscribed",\N,"2014-12-16 14:30:48"
"208419950","13780704","4073667","labeled",\N,"2014-12-16 15:56:02"
"208433059","13780704","711306","mentioned",\N,"2014-12-16 16:15:21"
"208433060","13780704","711306","subscribed",\N,"2014-12-16 16:15:21"
"208785161","13780704","3173701","mentioned",\N,"2014-12-17 06:38:05"
"208785162","13780704","3173701","subscribed",\N,"2014-12-17 06:38:05"
"209073917","13780704","711306","mentioned",\N,"2014-12-17 16:16:02"
"209073918","13780704","711306","subscribed",\N,"2014-12-17 16:16:02"
"209104432","13780704","4073667","labeled",\N,"2014-12-17 17:07:06"
"217697864","13780704","4073667","closed",\N,"2015-01-12 20:51:11"
"208670927","13780967","5931027","labeled",\N,"2014-12-16 23:18:42"
"208670968","13780967","5931027","labeled",\N,"2014-12-16 23:18:46"
"209283160","13780967","4006830","labeled",\N,"2014-12-17 22:14:16"
"209283178","13780967","4006830","unlabeled",\N,"2014-12-17 22:14:19"
"211558032","13780967","199186","closed",\N,"2014-12-23 21:59:33"
"208392641","13784620","4073667","labeled",\N,"2014-12-16 15:18:50"
"208392642","13784620","4073667","labeled",\N,"2014-12-16 15:18:50"
"208392643","13784620","4073667","labeled",\N,"2014-12-16 15:18:50"
"208392644","13784620","4073667","labeled",\N,"2014-12-16 15:18:50"
"208392645","13784620","4073667","labeled",\N,"2014-12-16 15:18:50"
"208404044","13785092","4073667","labeled",\N,"2014-12-16 15:34:08"
"208404045","13785092","4073667","labeled",\N,"2014-12-16 15:34:08"
"208404046","13785092","4073667","labeled",\N,"2014-12-16 15:34:08"
"208404047","13785092","4073667","labeled",\N,"2014-12-16 15:34:08"
"208409330","13785332","4073667","labeled",\N,"2014-12-16 15:41:11"
"208409331","13785332","4073667","labeled",\N,"2014-12-16 15:41:11"
"208409332","13785332","4073667","labeled",\N,"2014-12-16 15:41:11"
"208409333","13785332","4073667","labeled",\N,"2014-12-16 15:41:11"
"208509275","13788396","3420202","labeled",\N,"2014-12-16 18:19:31"
"208509771","13788396","3420202","labeled",\N,"2014-12-16 18:20:17"
"208510120","13788396","4073667","labeled",\N,"2014-12-16 18:20:54"
"216801712","13788396","1321509","assigned",\N,"2015-01-09 21:39:14"
"217792555","13788396","4073669","closed",\N,"2015-01-12 23:36:46"
"208491477","13788776","4073667","labeled",\N,"2014-12-16 17:50:36"
"208491478","13788776","4073667","labeled",\N,"2014-12-16 17:50:36"
"208491479","13788776","4073667","labeled",\N,"2014-12-16 17:50:36"
"208491480","13788776","4073667","labeled",\N,"2014-12-16 17:50:36"
"208491532","13788776","4073667","assigned",\N,"2014-12-16 17:50:42"
"209133128","13788776","6381652","mentioned",\N,"2014-12-17 17:55:12"
"209133129","13788776","6381652","subscribed",\N,"2014-12-17 17:55:12"
"209133201","13788776","4073667","unassigned",\N,"2014-12-17 17:55:18"
"230511350","13788776","4073667","labeled",\N,"2015-02-05 01:39:39"
"231737247","13788776","4073667","milestoned",\N,"2015-02-06 19:33:34"
"231737248","13788776","4073667","milestoned",\N,"2015-02-06 19:33:34"
"231739284","13788776","4073667","demilestoned",\N,"2015-02-06 19:37:06"
"231739285","13788776","4073667","milestoned",\N,"2015-02-06 19:37:06"
"231739286","13788776","4073667","milestoned",\N,"2015-02-06 19:37:06"
"231739287","13788776","4073667","demilestoned",\N,"2015-02-06 19:37:06"
"246365297","13788776","6170662","assigned",\N,"2015-03-04 21:06:19"
"250555196","13788776","6170662","referenced","98960dac5ae4a1dee63edfa69c34ee951aff3af4","2015-03-11 23:07:45"
"251128410","13788776","6170662","unassigned",\N,"2015-03-12 17:21:46"
"268712053","13788776","4073667","milestoned",\N,"2015-03-30 15:21:08"
"268712054","13788776","4073667","demilestoned",\N,"2015-03-30 15:21:08"
"268713399","13788776","4073667","closed",\N,"2015-03-30 15:22:17"
"208508560","13789444","3420202","labeled",\N,"2014-12-16 18:18:17"
"208509985","13789444","3420202","labeled",\N,"2014-12-16 18:20:39"
"208512142","13789444","4073667","mentioned",\N,"2014-12-16 18:24:21"
"208512143","13789444","4073667","subscribed",\N,"2014-12-16 18:24:21"
"208670533","13789444","5931027","labeled",\N,"2014-12-16 23:17:32"
"209151757","13789444","6381652","mentioned",\N,"2014-12-17 18:26:32"
"209151758","13789444","6381652","subscribed",\N,"2014-12-17 18:26:32"
"210599947","13789444","1321509","assigned",\N,"2014-12-21 00:43:49"
"211156665","13789444","2791403","closed",\N,"2014-12-22 22:38:54"
"208557939","13791457","13194","mentioned",\N,"2014-12-16 19:40:36"
"208557940","13791457","13194","subscribed",\N,"2014-12-16 19:40:36"
"208557941","13791457","1321509","mentioned",\N,"2014-12-16 19:40:36"
"208557942","13791457","1321509","subscribed",\N,"2014-12-16 19:40:36"
"208557943","13791457","1665613","mentioned",\N,"2014-12-16 19:40:36"
"208557944","13791457","1665613","subscribed",\N,"2014-12-16 19:40:36"
"208563977","13791457","13194","mentioned",\N,"2014-12-16 19:51:17"
"208563978","13791457","13194","subscribed",\N,"2014-12-16 19:51:17"
"208563979","13791457","1321509","mentioned",\N,"2014-12-16 19:51:17"
"208563980","13791457","1321509","subscribed",\N,"2014-12-16 19:51:17"
"208563981","13791457","1665613","mentioned",\N,"2014-12-16 19:51:17"
"208563982","13791457","1665613","subscribed",\N,"2014-12-16 19:51:17"
"208581121","13791457","13194","mentioned",\N,"2014-12-16 20:20:23"
"208581122","13791457","13194","subscribed",\N,"2014-12-16 20:20:23"
"208669194","13791457","4073667","labeled",\N,"2014-12-16 23:13:50"
"208670459","13791457","5931027","labeled",\N,"2014-12-16 23:17:22"
"237364292","13791457","4239911","labeled",\N,"2015-02-17 23:46:26"
"260676818","13791457","13194","mentioned",\N,"2015-03-20 17:30:06"
"260676819","13791457","13194","subscribed",\N,"2015-03-20 17:30:06"
"260676821","13791457","3119227","closed",\N,"2015-03-20 17:30:06"
"208602160","13793021","2791403","assigned",\N,"2014-12-16 20:55:33"
"208670279","13793021","5931027","closed",\N,"2014-12-16 23:16:55"
"209955707","13793021","1321509","reopened",\N,"2014-12-19 00:50:18"
"209987376","13793021","2791403","unassigned",\N,"2014-12-19 03:08:08"
"209987385","13793021","1321509","assigned",\N,"2014-12-19 03:08:12"
"209987418","13793021","2791403","labeled",\N,"2014-12-19 03:08:20"
"215473197","13793021","1321509","closed",\N,"2015-01-07 18:06:55"
"380576848","13793021","1321509","unassigned",\N,"2015-08-12 15:35:22"
"208670247","13793044","5931027","labeled",\N,"2014-12-16 23:16:45"
"230589366","13793044","2791403","closed",\N,"2015-02-05 06:23:37"
"208617755","13793666","469958","labeled",\N,"2014-12-16 21:22:31"
"208617802","13793666","469958","labeled",\N,"2014-12-16 21:22:35"
"208617832","13793666","469958","assigned",\N,"2014-12-16 21:22:39"
"208623602","13793666","145523","mentioned",\N,"2014-12-16 21:33:15"
"208623603","13793666","145523","subscribed",\N,"2014-12-16 21:33:15"
"208623604","13793666","4239911","mentioned",\N,"2014-12-16 21:33:15"
"208623605","13793666","4239911","subscribed",\N,"2014-12-16 21:33:15"
"208623948","13793666","469958","unassigned",\N,"2014-12-16 21:33:55"
"208623949","13793666","145523","assigned",\N,"2014-12-16 21:33:55"
"208624929","13793666","469958","referenced","911a437c1bcd009fc9bdd819f6d7e21fee49fec2","2014-12-16 21:35:53"
"208626093","13793666","145523","unassigned",\N,"2014-12-16 21:38:11"
"208626094","13793666","469958","assigned",\N,"2014-12-16 21:38:11"
"208639523","13793666","145523","closed",\N,"2014-12-16 22:04:16"
"208670083","13794227","5931027","labeled",\N,"2014-12-16 23:16:14"
"231755936","13794227","2628808","labeled",\N,"2015-02-06 20:04:46"
"243723655","13794227","4073667","labeled",\N,"2015-02-28 06:43:55"
"243723656","13794227","4073667","unlabeled",\N,"2015-02-28 06:43:55"
"245663169","13794227","4239911","milestoned",\N,"2015-03-03 23:28:09"
"245809551","13794227","6887600","assigned",\N,"2015-03-04 07:03:20"
"259851533","13794227","4239911","closed",\N,"2015-03-19 20:08:28"
"208659143","13795829","3965447","assigned",\N,"2014-12-16 22:48:41"
"208673447","13796494","4073667","labeled",\N,"2014-12-16 23:26:13"
"208673448","13796494","4073667","labeled",\N,"2014-12-16 23:26:13"
"184942525","13796540","13194","mentioned",\N,"2014-10-28 19:28:29"
"184942526","13796540","13194","subscribed",\N,"2014-10-28 19:28:29"
"188484350","13796540","4073667","labeled",\N,"2014-11-05 04:21:22"
"188484407","13796540","4073667","labeled",\N,"2014-11-05 04:21:30"
"208674183","13796540","5931027","closed",\N,"2014-12-16 23:28:28"
"179676028","13796680","3119227","mentioned",\N,"2014-10-16 18:37:14"
"179676029","13796680","3119227","subscribed",\N,"2014-10-16 18:37:14"
"179676030","13796680","1321509","mentioned",\N,"2014-10-16 18:37:14"
"179676031","13796680","1321509","subscribed",\N,"2014-10-16 18:37:14"
"208676727","13796680","5931027","closed",\N,"2014-12-16 23:35:12"
"208677635","13796730","5931027","labeled",\N,"2014-12-16 23:37:17"
"208677971","13796730","1321509","mentioned",\N,"2014-12-16 23:38:12"
"208677972","13796730","1321509","subscribed",\N,"2014-12-16 23:38:12"
"208690862","13796730","1321509","closed",\N,"2014-12-17 00:15:28"
"171278764","13796951","2791403","labeled",\N,"2014-09-29 01:10:11"
"171278795","13796951","2791403","labeled",\N,"2014-09-29 01:10:18"
"208682117","13796951","5931027","closed",\N,"2014-12-16 23:50:13"
"208953902","13804446","2628808","mentioned",\N,"2014-12-17 13:08:57"
"208953903","13804446","2628808","subscribed",\N,"2014-12-17 13:08:57"
"209333560","13804446","4073667","labeled",\N,"2014-12-18 00:30:21"
"209333624","13804446","2628808","assigned",\N,"2014-12-18 00:30:40"
"209754117","13804446","4073667","labeled",\N,"2014-12-18 17:44:50"
"214427409","13804446","2628808","closed",\N,"2015-01-05 23:13:32"
"209333017","13814377","4073667","labeled",\N,"2014-12-18 00:28:17"
"209333155","13814377","4073667","labeled",\N,"2014-12-18 00:28:45"
"209333178","13814377","4073667","labeled",\N,"2014-12-18 00:28:50"
"209333367","13814377","6381652","mentioned",\N,"2014-12-18 00:29:40"
"209333368","13814377","6381652","subscribed",\N,"2014-12-18 00:29:40"
"209333369","13814377","711306","mentioned",\N,"2014-12-18 00:29:40"
"209333370","13814377","711306","subscribed",\N,"2014-12-18 00:29:40"
"209333409","13814377","4073667","labeled",\N,"2014-12-18 00:29:52"
"209398375","13814377","711306","assigned",\N,"2014-12-18 05:06:06"
"210058640","13814377","711306","closed",\N,"2014-12-19 08:12:24"
"209332134","13815080","4073667","labeled",\N,"2014-12-18 00:25:13"
"209332149","13815080","4073667","labeled",\N,"2014-12-18 00:25:16"
"209332183","13815080","4073667","labeled",\N,"2014-12-18 00:25:20"
"209332209","13815080","4073667","labeled",\N,"2014-12-18 00:25:24"
"209332830","13815080","4073667","assigned",\N,"2014-12-18 00:27:40"
"209478882","13815080","4073667","mentioned",\N,"2014-12-18 09:09:50"
"209478883","13815080","4073667","subscribed",\N,"2014-12-18 09:09:50"
"209632204","13815080","13194","mentioned",\N,"2014-12-18 14:30:02"
"209632205","13815080","13194","subscribed",\N,"2014-12-18 14:30:02"
"209632206","13815080","6381652","mentioned",\N,"2014-12-18 14:30:02"
"209632207","13815080","6381652","subscribed",\N,"2014-12-18 14:30:02"
"209640322","13815080","13194","mentioned",\N,"2014-12-18 14:42:57"
"209640323","13815080","13194","subscribed",\N,"2014-12-18 14:42:57"
"209674030","13815080","13194","mentioned",\N,"2014-12-18 15:32:49"
"209674031","13815080","13194","subscribed",\N,"2014-12-18 15:32:49"
"209704426","13815080","6381652","mentioned",\N,"2014-12-18 16:19:04"
